name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Kleydson Rodrigues,KR,8,3,0,28,18,0.43,0.62,0.85,0.25,0.8,65,67,0,5.48,8.816666667,2.75,0.48,0.63
Klidson Abreu,White Bear,15,4,0,31,18,0,0.4,0.64,0.2,0,72,74,0,2.05,11.71666667,2.9,0.55,0.8
Kolton Englund,White Assassin,9,4,0,30,49,0,0.25,0,0,0,70,69,0,2.31,2.166666667,11.54,0.4,0
Korey Kuppe,402,8,4,0,35,49,0,0.73,0,0,1,77,77,3,0.73,15,1.33,0.31,0.69
Koya Kanda,Bushido,12,5,0,28,100,0,0.41,2,0.18,0,69,75,1,3.63,15,2.9,0.53,1
Koyomi Matsushima,476,13,6,0,31,100,0.5,0.47,9,0.52,0,67,66,0,2.7,15,2.83,0.59,0.33
Kris McCray,Savage,8,5,0,42,49,0,0.45,2.88,0.55,0,72,76,0,2.69,8.683333333,2.57,0.54,0.38
Kron Gracie,281,5,2,0,35,18,0,0.44,0.47,0.25,0.5,69,70,1,3.74,10.7,6.82,0.53,0
Krzysztof Jotko,359,24,6,0,34,17,0.14,0.42,1.33,0.39,0.1,73,77,1,2.98,12.65,2.23,0.57,0.82
Krzysztof Soszynski,The Polish Experiment,26,12,1,46,17,0.19,0.39,0.52,0.25,1,73,77,2,3.37,8.933333333,3.13,0.58,0.71
Kuniyoshi Hironaka,315,23,9,0,47,64,0.32,0.4,1.91,0.3,0.6,70,70,0,1.98,11.55,3.01,0.54,0.25
Kurt Holobaugh,318,21,7,0,37,49,0.43,0.44,0.87,0.36,1.1,71,70,0,4.89,9.9,4.44,0.48,0.5
Kurt Pellegrino,Batman,16,7,0,44,49,0.36,0.43,2.9,0.54,0.8,68,70,0,2.45,10.68333333,1.94,0.63,0.69
KyeungPyo Kim,Redhorse,11,4,0,32,100,0.97,0.46,3.87,0.4,0,69,71,0,6.77,7.75,6.32,0.63,1
Kyle Bochniak,Killer B,8,5,0,36,49,0.14,0.31,1.14,0.15,0,67,70,0,2.63,15,5.11,0.58,0.62
Kyle Bradley,88,19,12,0,41,49,0,0.4,0.65,0.5,0,69,71,0,1.99,5.8,3.45,0.58,0.4
Kyle Daukaus,155,11,4,0,30,49,0,0.52,2.12,0.25,1.9,75,76,1,3.22,9.716666667,2.94,0.42,0.82
Kyle Driscoll,KD,12,3,0,29,49,0,0.32,2,0.18,0,71,74,0,2.73,15,2.6,0.58,0
Kyle Kingsbury,Kingsbu,11,6,0,41,49,0.15,0.4,2.64,0.41,0,76,79,0,2.97,11.36666667,3.81,0.51,0.52
Kyle Prepolec,Killshot,12,7,0,34,11,0,0.34,0,0,0,70,70,1,3.2,15,4.7,0.54,0.4
Kyle Stewart,Gunz Up,11,3,0,35,49,0,0.35,1.32,0.2,0,72,76,0,1.41,7.583333333,2.42,0.43,0.6
Kyler Phillips,The Matrix,11,2,0,28,49,0.57,0.46,2.87,0.46,0.6,68,72,0,5.36,11.18333333,3.36,0.61,0.7
Kyoji Horiguchi,323,19,2,0,33,64,0.53,0.45,2,0.44,0,65,66,0,3.6,14.08333333,2.45,0.62,0.55
Kyron Bowen,Bullseye,9,5,0,30,49,0,0.57,0,0,0,75,73,0,2.73,1.466666667,2.05,0.4,0
Kyung Ho Kang,Mr Perfect,19,10,0,36,7,0.37,0.48,1.87,0.57,0.8,69,73,0,3.35,12.31666667,3.33,0.55,0.68
Lance Benoist,65,7,2,0,35,49,0.25,0.51,1.5,0.33,0,71,72,1,3.68,15,2.7,0.56,0.61
Lance Lawrence,The Tornado,4,1,0,30,49,0,0.5,1,1,0,73,74,0,5.87,15,9.8,0.24,0.5
Lando Vannata,Groovy,12,7,2,31,49,0.5,0.45,1.09,0.37,0.3,69,71,0,4.52,11.65,4.76,0.55,0.69
Landon Quinones,The Lone Wolf,7,2,1,28,49,0,0.41,0,0,0,69,70,1,9.87,15,11.4,0.54,1
Lara Procopio,556,7,2,0,28,18,0,0.58,3.15,0.47,0.3,64,67,0,5.64,14.3,6.5,0.47,0.5
Laureano Staropoli,Pepi,9,5,0,30,50,0,0.34,0.83,0.26,0,73,71,0,3.31,15,3.73,0.54,0.48
Lavar Johnson,Big,18,10,0,46,49,0.92,0.55,0.61,0.66,0.6,76,82,0,5.39,5.433333333,2.54,0.55,0.54
Lazar Stojadinovic,The Bronx Bomber,12,5,0,34,49,0,0.29,0,0,0,67,68,1,1.82,6.583333333,1.97,0.59,0
Leah Letson,Nidas,5,3,0,31,49,0,0.41,0.51,0.5,0,67,71,1,3.06,14.71666667,3.84,0.52,0.76
Leandro Issa,Brodinho,13,6,0,40,18,0,0.37,2.38,0.22,1.2,67,69,0,2.08,12.6,3.17,0.58,0.5
Leandro Silva,Buscape,20,6,1,38,18,0,0.48,1.76,0.37,0.4,69,72,0,2.39,12.75,2.08,0.63,0.65
Leon Aliu,The Albanian Lion,10,2,0,34,100,0,0.5,0,0,0,72,74,0,6.32,1.583333333,10.11,0.38,0
Leon Edwards,Rocky,22,3,0,32,8,0.26,0.53,1.25,0.34,0.4,74,74,1,2.75,16.91666667,2.34,0.54,0.7
Leon Shahbazyan,643,7,2,0,28,49,1.46,0.52,1.46,0.5,0,76,74,0,6.33,10.26666667,8.18,0.32,0
Leonard Garcia,Bad Boy,18,13,1,44,49,0.3,0.24,0.3,0.26,0.5,70,68,0,2.77,11.7,4.79,0.52,0.42
Leonardo Damiani,Puppy,10,3,1,33,100,0,0.23,0,0,0,70,69,0,1.67,2.4,4.17,0.37,0.5
Leonardo Mafra,Macarrao,13,4,0,34,18,0,0.48,2.12,0.83,0.4,70,70,0,4.55,8.85,4.38,0.43,0.69
Leonardo Santos,621,18,7,1,43,18,0.38,0.46,0.88,0.25,0.2,72,75,0,2.82,10.83333333,3.4,0.54,0.86
Leslie Smith,The Peacemaker,10,7,1,41,49,0.48,0.4,0,0,0,69,66,0,7.56,9.016666667,8.41,0.51,0.62
Levan Makashvili,The Hornet,15,2,1,35,49,0,0.54,3.67,0.42,0,68,68,0,2.87,15,2.07,0.61,0.85
Li Jingliang,The Leech,19,8,0,35,25,0.83,0.42,1.25,0.41,0,72,71,0,4.46,10.61666667,3.84,0.57,0.6
Li Kaiwen,The Underdog,12,5,0,28,25,0.93,0.54,0,0,0,69,72,3,4.57,8.1,3.65,0.57,0.9
Liana Jojua,She Wolf,8,5,0,28,56,0,0.3,1.71,0.66,1.3,64,62,0,2.42,8.783333333,5.32,0.54,0.5
Liliya Shakirova,644,8,2,0,32,100,0,0.3,0,0,0,64,65,0,2.7,8.516666667,2.58,0.74,0
Lina Lansberg,Elbow Queen,10,8,0,41,45,0.21,0.55,0.52,0.27,0.1,67,65,0,2.69,13.16666667,3.87,0.44,0.47
Liudvik Sholinian,Palmeyros,9,4,1,34,67,0,0.3,0,0,0,70,71,0,2.5,15,5.67,0.55,0.66
Livinha Souza,The Brazilian Gangsta,14,4,0,32,18,0,0.45,2.54,0.45,1.4,63,63,0,1.75,10.83333333,3.6,0.56,0.4
Liz Carmouche,Girlrilla,13,7,0,39,49,0,0.54,2.57,0.51,0.3,66,66,0,2.78,13.76666667,2.51,0.61,0.65
Logan Urban,Hulk,5,1,0,29,100,0,0.66,0,0,0,72,72,0,2.55,0.783333333,16.6,0.27,0
Loik Radzhabov,The Tajik Tank,17,5,1,33,103,0,0.42,7.3,0.52,0,71,69,0,2.61,11.3,5.31,0.46,0.5
Loma Lookboonmee,435,8,3,0,28,46,0,0.58,2.04,0.5,0.2,61,61,0,4.14,13.68333333,2.58,0.52,0.74
Loopy Godinez,267,12,3,0,30,47,0.11,0.49,3.39,0.46,1.1,62,61,0,4.31,13.28333333,3.76,0.62,0.86
Lorenz Larkin,The Monsoon,18,6,0,37,49,0.54,0.46,0.27,0.42,0.1,71,72,0,3.53,11.2,2.74,0.63,0.79
Lorenzo Hood,Dream Killer,14,5,0,34,49,0,0.61,0,0,0,75,80,1,2.64,4.933333333,4.66,0.11,1
Louis Cosce,140,7,2,0,28,49,1.04,0.45,1.04,0.2,0.5,69,71,0,4.31,9.666666667,5.35,0.47,0.5
Louis Gaudinot,Goodnight,8,4,0,39,49,0,0.37,0.57,0.4,1.1,63,63,0,2.34,10.61666667,6.42,0.48,0.31
Louis Smolka,Da Last Samurai,17,9,0,32,49,0.19,0.47,1.69,0.35,1.8,69,68,0,4.67,9.4,4.11,0.53,0.32
Lu Kai,The Last Gladiator,8,5,0,29,25,0,0.43,2.62,0.5,2.6,69,69,0,3.76,3.816666667,5.51,0.55,1
Luan Chagas,Tarzan,15,3,1,30,18,1.29,0.47,0.32,0.12,0.3,72,75,0,4.16,11.6,3.19,0.62,0.85
Luan Lacerda,404,12,3,0,31,18,0,0.44,1.26,0.25,0.6,67,71,0,4.52,11.95,7.07,0.47,0.75
Luana Carolina,Dread,9,4,0,30,18,0.15,0.5,0.15,0.25,0.7,66,69,0,4.65,12.91666667,4,0.47,0.76
Luana Pinheiro,543,11,2,0,31,18,0.59,0.41,2.36,0.4,0.3,62,62,0,3.89,10.18333333,4.38,0.62,0.66
Luana Santos,624,7,1,0,23,18,0,0.55,1.61,0.5,0,66,67,0,6.21,9.35,3.64,0.64,0.66
Lucas Alexander,The Lion,8,4,0,28,18,0.81,0.55,0,0,0,71,73,0,5.23,6.183333333,1.83,0.71,0.57
Lucas Almeida,20,14,3,0,33,18,0.83,0.47,0,0,0,71,71,0,5.05,9.066666667,5.32,0.45,0.4
Lucas Martins,Mineiro,19,3,0,35,18,0.73,0.35,0,0,0.5,72,72,1,2.87,8.8,4.14,0.6,0.76
Lucie Pudilova,558,14,9,0,29,114,0.22,0.37,0.55,0.27,0.7,68,67,0,3.68,13.53333333,3.83,0.51,0.66
Ludovit Klein,Mr Highlight,20,4,1,28,117,0.34,0.54,1.52,0.45,0,67,72,1,3.49,12.66666667,3.53,0.53,0.83
Luigi Fioravanti,229,26,15,0,43,49,0.31,0.42,3.76,0.63,0.9,68,70,0,2.23,10.65,2.21,0.69,0.67
Luigi Vendramini,The Italian Stallion,9,3,0,28,18,0.56,0.4,1.11,0.15,0.6,68,73,0,2.82,6.733333333,3.82,0.57,1
Luis Gomez,Tiger Junior,4,1,0,29,63,0,0.33,4.48,0.5,0,67,68,0,1.57,13.38333333,4.03,0.55,0.33
Luis Henrique,KLB,10,5,0,30,100,0,0.43,3.09,0.36,1,74,74,0,1.81,12.13333333,2.22,0.47,0.5
Luis Pajuelo,Corazon de Leon,8,1,0,29,100,0,0.61,0,0,0,70,69,0,9.15,3.716666667,5.11,0.62,0.66
Luis Pena,Violent Bob Ross,9,3,0,30,0,0.15,0.46,1.17,0.33,1.2,75,75,1,3.66,12.83333333,3.12,0.51,0.48
Luis Rodriguez,Lazy Boy,11,2,0,24,47,0,0.37,2,0.5,2,66,65,0,1.27,15,3.2,0.54,1
Luis Saldana,609,16,7,1,33,49,0.64,0.5,0.64,0.17,0.2,71,73,0,5.16,14.15,3.65,0.6,0.44
Luiz Cane,Banha,17,7,0,42,18,1.67,0.41,0.56,0.28,0.3,74,77,1,4.79,5.983333333,5,0.6,1
Luiz Garagorri,5014,13,2,0,34,18,0,0.51,0.48,1,0,69,70,0,3.42,10.43333333,2.36,0.58,0.61
Lukasz Brzeski,The Bull,8,4,1,31,17,0,0.48,0.64,0.5,0.6,76,78,0,5.08,11.71666667,3.46,0.57,0.42
Lukasz Sajewski,Wookie,13,3,0,33,17,0,0.35,1.01,0.25,0,68,71,0,2.06,9.866666667,3.88,0.57,0.66
Lukasz Sudolski,5015,8,1,0,30,17,0,0.67,0,0,0,76,75,0,5.7,3.683333333,4.89,0.28,1
Luke Barnatt,The Bigslow,13,4,0,35,49,0.42,0.36,0.63,0.42,0.4,78,77,0,4.43,11.93333333,3.87,0.59,0.63
Luke Cummo,The Silent Assassin,6,6,0,43,49,0.71,0.43,0.89,0.55,1.4,72,74,0,1.74,12.06666667,1.5,0.59,0.42
Luke Flores,233,9,2,0,35,49,0,0.44,0,0,1.2,72,73,1,1.56,5.05,1.88,0.6,0.4
Luke Jumeau,The Jedi,13,5,0,35,34,0,0.43,0.25,1,0,71,72,0,2.93,15,3.17,0.58,0.86
Luke Rockhold,579,16,6,0,39,49,0.91,0.49,0.7,0.29,1,75,77,1,4.1,7.75,2.68,0.53,0.65
Luke Sanders,Cool Hand,13,5,0,38,49,0.95,0.52,0.71,0.3,0.2,66,67,1,6.61,7.35,4.37,0.5,0.72
Luke Zachrich,779,14,4,0,42,49,0,0.32,0.74,0.33,0,74,74,0,4.56,6.733333333,4.46,0.62,0.8
Lyman Good,Cyborg,21,6,0,38,49,0.82,0.48,0.27,1,0,72,74,0,5.34,9.133333333,4.01,0.63,0.75
Lyoto Machida,The Dragon,24,8,0,45,18,0.69,0.53,1.21,0.65,0.4,73,74,1,2.59,11.61666667,1.57,0.61,0.75
Mac Danzig,153,21,12,1,44,49,0.3,0.48,1.2,0.37,0.6,68,70,0,3.39,10.98333333,3.44,0.57,0.46
Mackens Semerzier,Da Menace,8,4,0,43,49,0,0.45,2.14,0.5,2.1,69,72,0,2.91,8.016666667,3.48,0.46,0.5
Mackenzie Dern,165,13,4,0,30,49,0.19,0.4,0.77,0.14,1.4,64,63,0,3.49,13.06666667,4.21,0.51,0.4
Macy Chiasson,126,9,3,0,32,49,0.31,0.44,2.17,0.34,0.3,71,72,0,3.64,10.76666667,2.61,0.46,0.64
Mads Burnell,102,9,3,0,29,58,0,0.41,3.45,0.47,0.4,68,69,0,1.28,13.03333333,2.71,0.51,0.22
Magnus Cedenblad,Jycken,14,5,0,41,45,0.32,0.51,2.87,0.64,1,77,79,0,2.38,7.85,3.02,0.4,0.66
Magomed Ankalaev,36,19,1,1,31,71,0.71,0.53,1.02,0.31,0,75,75,0,3.64,11.35,2.25,0.59,0.86
Magomed Bibulatov,Chaborz,14,2,0,35,71,0,0.51,2.85,0.4,0,65,65,0,3.6,10.55,1.83,0.52,0.75
Magomed Gadzhiyasulov,244,8,0,0,30,100,0,0.46,6,0.85,0,74,75,0,4.87,15,1.6,0.73,1
Maheshate,454,9,3,0,24,25,0.77,0.26,0,0,0,72,71,0,2.91,9.716666667,4.86,0.49,0.45
Maia Stevenson,679,6,5,0,41,49,0,0.54,3.91,1,0,64,62,0,1.57,3.833333333,3.13,0.33,0.5
Mairbek Taisumov,Beckan,27,6,0,35,71,0.77,0.39,1.34,0.63,0,69,73,0,2.98,8.7,3.03,0.64,0.88
Maki Pitolo,Coconut Bombz,13,9,0,33,49,0.25,0.44,2.24,0.52,0.8,70,75,0,4.1,8.616666667,3.93,0.55,0.5
Makwan Amirkhani,Mr Finland,17,9,0,35,13,0.12,0.44,3.96,0.43,1.1,70,72,1,1.33,9.2,2.98,0.46,0.35
Malcolm Gordon,X,14,8,0,33,11,0,0.45,1.72,0.35,1,67,71,3,2.5,6.216666667,2,0.43,0.26
Malik Lewis,Hard Knock,6,2,0,27,76,0,0.45,3.98,0.4,0,72,75,0,4.16,11.31666667,5.66,0.4,0.5
Mallory Martin,471,7,5,0,30,49,0,0.48,2.28,0.43,0.3,64,63,0,4.42,9.216666667,6.64,0.55,0.25
Mana Martinez,ManaBoi,10,4,0,27,49,0.96,0.48,0.72,0.42,0.5,70,70,0,4.33,12.46666667,4.94,0.5,0.25
Mando Gutierrez,El Toro,7,2,0,26,49,0,0.75,1,1,1,66,70,1,0.8,15,1.33,0.5,0.4
Mandy Bohm,Monster,8,2,0,34,76,0,0.45,0.72,0.18,0.7,67,71,0,2.51,13.96666667,3.24,0.6,0.75
Manel Kape,StarBoy,19,6,0,30,118,1.09,0.54,0.65,0.37,0.4,65,68,1,5.12,11.46666667,4.51,0.59,0.77
Manny Bermudez,The Bermudez Triangle,14,2,0,29,49,0.51,0.61,3.06,0.54,3.1,70,71,0,2.92,5.883333333,2.68,0.46,0
Manny Vazquez,740,11,2,0,30,100,1,0.41,1,0.33,1,70,72,0,1.47,15,2.67,0.48,0
Manolo Zecchini,Angelo Veneziano,11,4,0,27,0,0,0.21,0,0,0,68,68,0,2.34,3.85,6.75,0.46,0
Manon Fiorot,The Beast,11,1,0,33,87,0,0.39,1.36,0.46,0,67,65,0,6.05,15,3.31,0.69,0.91
Manuel Torres,El Loco,14,2,0,28,47,6.04,0.58,0,0,0,70,73,3,9.66,2.483333333,3.76,0.56,1
Manvel Gamburyan,The Anvil,15,10,0,42,67,0.16,0.41,3.26,0.34,0.7,65,67,0,2.13,9.683333333,2.83,0.55,0.69
Mara Romero Borella,Maravilha,12,9,0,37,0,0,0.37,1.83,0.44,0.2,66,69,0,2.54,9.4,2.48,0.71,0.66
Marc Diakiese,Bonecrusher,17,7,0,30,113,0.16,0.4,3.29,0.43,0,70,73,0,2.54,12.13333333,2.64,0.52,0.66
MarcAndre Barriault,Powerbar,16,7,0,33,11,0.32,0.47,0.22,0.25,0.1,73,74,0,6.19,11.56666667,5.67,0.52,0.67
Marcel Fortuna,Maozinha,9,3,0,38,18,0.45,0.46,0.45,0.08,0.5,73,74,0,3.83,11.05,4.52,0.64,0.75
Marcelo Golm,271,6,3,0,31,18,0,0.58,0.45,0.5,0.5,75,75,0,4.27,8.316666667,4.3,0.45,0.87
Marcelo Guimaraes,Magrao,9,2,1,40,18,0,0.51,1.99,0.13,0,72,73,0,4.67,11.28333333,4.41,0.62,0
Marcelo Rojo,Pitbull,16,10,0,35,50,0,0.39,0.46,0.5,0,68,71,0,4.92,10.85,6.42,0.55,0.66
Marcin Held,306,23,7,0,32,17,0,0.34,2.46,0.46,1.3,69,71,0,1.41,15.21666667,2.02,0.47,0.37
Marcin Prachnio,550,16,7,0,35,17,0.2,0.55,0,0,0,75,74,0,5.39,9.3,3.25,0.53,0.54
Marcin Tybura,Tybur,24,8,0,38,17,0.07,0.48,1.39,0.33,0.1,75,78,0,3.55,12.03333333,3.35,0.55,0.79
Marcio Alexandre,Lyoto,17,4,0,34,18,0,0.45,0.35,0.2,0.7,72,75,1,1.61,10.56666667,2.89,0.42,0.66
Marco Beltran,Psycho,8,6,0,37,47,0.23,0.37,0.7,0.5,0.2,68,69,0,2.07,10.78333333,1.93,0.63,0.46
Marco Polo Reyes,El Toro,8,7,0,39,47,1.71,0.37,0,0,0,71,71,0,6,5.5,5.52,0.59,0.46
Marco Tulio,Matuto,10,1,0,29,100,0,0.48,2,0.25,1,72,74,0,3.2,15,2.2,0.52,0
Marcos Brigagao,Ironside,11,1,0,27,100,0,0.43,0,0,0,75,76,1,3.07,15,3.27,0.25,0.36
Marcos Mariano,Dhalsim,6,6,0,37,18,0,0.27,0,0,0,73,76,3,0.25,9.966666667,2.11,0.43,0.28
Marcos Rogerio de Lima,Pezao,21,10,1,38,18,0.81,0.56,1.34,0.47,0.5,73,75,0,3.61,6.2,2.96,0.51,0.59
Marcus Aurelio,Maximus,22,10,0,50,18,0.23,0.33,1.69,0.27,1.3,70,74,0,1.42,10.8,2.27,0.59,0.27
Marcus Brimage,The Bama Beast,7,7,0,38,49,0.37,0.35,0.56,1,0,64,71,1,3.97,10.05,3.64,0.56,0.8
Marcus Davis,The Irish Hand Grenade,22,11,0,50,49,0.69,0.39,1.6,0.48,1.4,70,70,1,2.72,8.733333333,2.79,0.65,0.47
Marcus LeVesseur,The Prospect,22,7,0,41,49,0,0.64,3.89,0.36,0.6,69,70,1,2.55,9,3.7,0.37,0.83
Marcus McGhee,The Maniac,9,1,0,33,49,2.52,0.51,0.84,0.33,0.8,68,69,0,5.43,5.95,2.52,0.71,1
Maria Oliveira,SpiderGirl,13,7,0,27,18,0,0.38,0.95,0.44,0,66,69,0,5.03,12.61666667,5.76,0.44,0.47
Maria Silva,Viuva Negra,8,1,0,28,18,0,0.57,2,1,0.5,63,64,0,3,15,1.13,0.62,0.55
Marina Rodriguez,581,17,3,2,36,18,0.16,0.48,0.25,0.42,0.2,66,65,0,4.77,14.05,2.89,0.56,0.66
Mario Bautista,61,14,2,0,30,49,0.17,0.48,2.25,0.44,1,69,69,3,5.69,8.666666667,3.99,0.53,0.66
Mario Sousa,Coracao Valente,15,3,0,27,18,0,0.5,0.52,0.25,0.5,75,79,0,2.82,9.583333333,2.99,0.28,0.37
Marion Reneau,The Belizean Bruiser,9,8,1,46,49,0,0.41,0.62,0.63,0.8,66,68,0,3.2,13.1,3.52,0.59,0.5
Mariusz Ksiazkiewicz,The Iron Pol,8,1,0,34,76,0,0.45,4,1,2,75,75,1,0.93,15,3.4,0.39,0
Mariya Agapova,Demonslayer,10,4,0,26,27,0.59,0.55,0.59,0.66,0.9,66,68,1,4.67,8.5,3.82,0.52,0.47
Mark Bocek,78,12,5,0,42,11,0,0.43,3.65,0.36,1.3,68,75,0,2.34,11.38333333,2.32,0.6,0.31
Mark Cherico,The Pride of Bloomfield,11,1,0,37,49,0,0.34,5.03,0.5,0,67,69,0,3.69,2.983333333,7.37,0.56,0
Mark Climaco,134,9,2,0,26,49,0,0.59,3.5,0.36,0,64,65,1,4.13,15,2.9,0.57,0.46
Mark Coleman,The Hammer,16,10,0,59,49,0,0.52,3.89,0.4,0.8,73,75,0,1.88,7,2.62,0.4,0.5
Mark De La Rosa,Bumblebee,11,5,0,29,49,0,0.35,0.54,0.13,0.2,66,65,0,3.13,11.91666667,5,0.48,0.4
Mark Eddiva,199,6,3,0,37,62,0,0.45,1.45,0.22,0,68,68,0,3.37,10.31666667,2.98,0.54,0.63
Mark Godbeer,The Hand Of,13,4,0,40,81,0,0.53,0,0,0,76,77,0,3.97,7.816666667,3.3,0.54,0.28
Mark Hominick,The Machine,20,12,0,41,11,0.55,0.42,0.25,0.66,0.9,68,68,0,4.08,9.15,4.18,0.69,0.71
Mark Hunt,Super Samoan,13,14,1,49,44,0.71,0.43,0.51,0.55,0.2,70,72,0,2.81,10.21666667,2.9,0.51,0.64
Mark Madsen,The Olympian,12,2,0,39,58,0,0.49,2.86,0.66,0,68,72,0,3.56,10.5,3.97,0.52,0.62
Mark Striegl,Mugen,18,4,0,35,64,0,0.45,0,0,0,68,70,1,1.4,3.933333333,4.07,0.4,0.66
Markus Perez,Maluko,12,5,0,35,18,0,0.47,0.81,0.25,1,73,73,0,2.6,10.56666667,3.72,0.52,0.77
Marlon Vera,Chito,21,8,1,31,10,0.63,0.5,0.58,0.39,0.9,68,70,3,4.37,12.9,5.16,0.51,0.7
Marnic Mann,The SawedOff Savage,6,2,0,30,49,0,0.42,1.83,0.3,0,60,64,1,1.1,12.28333333,4.93,0.31,0.16
Martin Bravo,El Toro,11,3,0,30,47,0.52,0.39,2.6,0.35,0,68,71,1,7.66,7.216666667,5.72,0.51,0.85
Martin Buday,Badys,13,2,0,32,117,0.53,0.52,0.26,0.25,0.3,76,77,0,5.17,9.45,5.7,0.54,1
Martin Day,The Spartan,8,6,0,35,64,0.48,0.45,0.72,0.6,0.5,70,73,0,3.97,12.45,3.79,0.53,0.65
Martin Kampmann,The Hitman,20,7,0,41,58,0.49,0.42,1.86,0.41,2,72,72,0,3.22,8.683333333,3.28,0.62,0.78
Martin Sano,Spartan,4,3,1,32,49,0,0.33,0,0,0,71,75,0,4,0.25,12,0.4,0
Marvin Eastman,The Beastman,18,15,1,52,49,0,0.35,1.38,0.33,0,69,73,0,2.21,6.316666667,3.92,0.42,0.81
Marvin Vettori,The Italian Dream,19,7,1,30,0,0.06,0.45,1.66,0.45,0.5,72,74,1,4.56,16.91666667,4.24,0.56,0.69
Masanori Kanehara,365,26,12,5,41,64,0.29,0.49,1.44,0.5,0.9,67,67,0,1.88,13.03333333,1.63,0.62,0.63
Masio Fullen,Lobo,11,7,0,37,47,0,0.32,0.47,0.33,0,70,70,0,2.46,10.56666667,3.5,0.54,0.69
Mason Jones,Dragon,11,2,0,28,81,0,0.44,3.16,0.45,0,70,74,0,5.61,13.06666667,4.94,0.46,0.8
Matej Penaz,Money,6,1,0,27,100,0,0.33,0,0,0,75,83,1,1.28,0.783333333,2.55,0.33,0
Mateo Vogel,Carrapato,8,3,0,27,11,0,0.46,1,0.16,0,68,71,0,4.47,15,2.87,0.65,0
Mateusz Gamrot,Gamer,23,2,0,33,17,0.16,0.5,4.36,0.3,0.2,70,70,1,2.97,11.61666667,3.17,0.6,0.9
Mateusz Rebecki,Chinczyk,18,1,0,31,17,1.04,0.53,4.16,0.72,1.6,67,66,1,5.31,7.2,2.01,0.63,0.66
Matheus Scheffel,Buffa,14,7,0,31,100,0,0.36,0,0,0,74,75,0,1.33,3,3,0.47,1
Matt Arroyo,No Regard,3,3,0,41,49,0,0.47,2.12,0.36,5.3,70,72,0,1.62,9.45,2.01,0.58,1
Matt Bessette,The Mangler,22,9,0,39,49,0.32,0.41,0.64,0.28,0.3,70,70,0,4.36,9.35,4.45,0.58,0.61
Matt Brown,The Immortal,26,19,0,43,49,0.6,0.55,1.68,0.46,1.3,72,75,0,3.76,9.216666667,2.92,0.55,0.63
Matt Dixon,Magic,9,1,0,28,49,0,0.43,3.06,0.3,0,70,75,3,1.97,14.7,4.56,0.37,0
Matt Dwyer,197,9,4,0,34,11,0.88,0.34,0.44,0.1,0,76,76,0,2.57,8.566666667,3.24,0.54,0.6
Matt Frevola,The SteamRolla,11,4,1,33,49,1.3,0.42,2.59,0.4,0.9,69,71,0,3.71,7.366666667,3.57,0.59,0.42
Matt Grice,The Real One,15,5,0,42,49,0.73,0.53,2.19,0.37,0.5,68,70,0,4.09,8.8,2.69,0.56,0.82
Matt Hamill,The Hammer,12,8,0,47,49,0.1,0.42,3,0.34,0,73,76,0,3.69,10.31666667,3.8,0.61,0.91
Matt Hobar,The Crowbar,9,3,0,37,49,0.46,0.42,3.66,0.44,0,70,70,1,3.23,10.93333333,4.27,0.52,0.5
Matt Hughes,328,45,9,0,50,49,0.22,0.53,2.95,0.5,1.2,69,73,3,2.14,8.85,1.36,0.53,0.35
Matt Lindland,The Law,22,9,0,53,49,0,0.5,3.01,0.48,1.3,72,74,1,2.62,9.75,1.56,0.52,0.6
Matt Sayles,632,8,4,0,29,49,0.36,0.41,0.36,0.16,0.7,67,68,0,4.83,8.333333333,2.81,0.61,0.81
Matt Schnell,Danger,16,7,0,34,49,0.16,0.39,0.63,0.44,1.1,68,70,0,4.24,7.966666667,4.46,0.55,0.46
Matt Serra,The Terra,11,7,0,49,49,0.45,0.39,2.05,0.2,0.9,66,68,0,1.98,12.03333333,2.64,0.46,0.38
Matt Wiman,763,16,10,0,40,49,0.09,0.5,2.13,0.37,1.5,70,68,0,3.17,9.766666667,3.57,0.51,0.56
Matthew Lopez,440,10,4,0,37,49,0,0.5,3.32,0.6,1.3,67,69,1,3.13,11.3,3.73,0.55,0.71
Matthew Riddle,Deep Waters,8,3,0,38,49,0,0.42,3.51,0.5,0.5,73,76,1,3.01,13.91666667,2.74,0.54,0.89
Matthew Semelsberger,Semi The Jedi,11,7,0,31,49,1.27,0.43,1.02,0.57,0.4,73,75,3,3.78,11.81666667,4.21,0.54,0.45
Maurice Greene,The Crochet Boss,9,7,0,37,49,0.44,0.45,0,0,0.4,79,80,0,3.28,8.45,3.61,0.45,0.27
Mauricio Rua,Shogun,27,14,1,42,18,0.87,0.5,2.01,0.48,0.7,73,76,0,3.57,9.066666667,2.79,0.54,0.49
Max Griffin,Pain,19,10,0,38,49,0.62,0.49,1.48,0.41,0.3,71,76,0,4.09,12.83333333,3.94,0.57,0.69
Max Holloway,Blessed,25,7,0,32,49,0.34,0.47,0.27,0.53,0.3,71,69,0,7.17,15.93333333,4.75,0.59,0.84
Max Rohskopf,Rated R,5,1,0,29,49,0,0.31,3,0.33,1.5,73,71,0,1.7,10,5.8,0.42,0
