redCorner,blueCorner,winner,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,redCorner_fightTime,blueCorner_fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,1,1,34.0,35.0,23.0,8.0,0.0,0.0,45.0,46.0,49.0,49.0,0.41,0.18,0.45,0.5,0.38,1.26,0.36,0.55,0.2,1.4,75.0,75.0,77.0,78.0,0.0,0.0,3.78,3.2,9.266666666666667,9.616666666666667,3.2,2.11,0.57,0.57,0.76,0.55
0,1,0,18.0,29.0,8.0,10.0,0.0,1.0,37.0,40.0,45.0,17.0,0.72,0.34,0.4,0.5,1.53,1.09,0.39,0.5,0.4,0.3,77.0,74.0,79.0,78.0,0.0,0.0,4.03,3.41,10.366666666666667,13.1,3.53,2.91,0.51,0.53,0.83,0.68
0,1,0,23.0,17.0,5.0,9.0,0.0,0.0,40.0,41.0,49.0,115.0,0.51,0.4,0.43,0.45,3.37,2.11,0.44,0.35,0.4,0.3,74.0,70.0,74.0,73.0,0.0,0.0,2.82,2.05,10.233333333333333,9.316666666666666,1.39,2.93,0.71,0.56,0.8,1.0
0,1,0,14.0,18.0,5.0,10.0,0.0,0.0,39.0,40.0,76.0,7.0,0.29,0.74,0.35,0.38,0.86,0.49,0.33,0.33,0.0,0.5,66.0,69.0,66.0,71.0,1.0,3.0,2.65,2.72,13.016666666666667,12.183333333333334,3.61,2.07,0.59,0.66,0.83,0.57
0,1,0,17.0,23.0,7.0,4.0,1.0,1.0,37.0,39.0,17.0,58.0,0.51,0.09,0.4,0.43,1.53,1.11,0.32,0.3,0.5,0.1,72.0,71.0,75.0,74.0,1.0,0.0,2.14,4.03,11.75,13.533333333333331,2.9,3.43,0.58,0.52,0.77,0.6
0,1,0,19.0,13.0,4.0,6.0,0.0,0.0,31.0,40.0,87.0,18.0,0.37,0.0,0.46,0.37,0.37,2.38,0.4,0.22,0.4,1.2,66.0,67.0,73.0,69.0,1.0,0.0,3.91,2.08,13.566666666666666,12.6,2.37,3.17,0.61,0.58,0.77,0.5
0,1,1,14.0,23.0,4.0,8.0,0.0,0.0,35.0,35.0,81.0,45.0,0.89,0.0,0.46,0.44,0.44,1.66,0.18,0.29,0.7,0.4,75.0,73.0,75.0,77.0,1.0,0.0,3.03,5.13,11.266666666666667,10.7,3.52,3.69,0.52,0.55,0.65,0.75
0,1,0,24.0,20.0,4.0,6.0,0.0,1.0,37.0,38.0,71.0,18.0,0.09,0.0,0.34,0.48,3.95,1.76,0.41,0.37,0.1,0.4,68.0,69.0,73.0,72.0,0.0,0.0,1.98,2.39,13.15,12.75,2.16,2.08,0.65,0.63,0.61,0.65
0,1,0,28.0,32.0,11.0,14.0,0.0,0.0,46.0,39.0,18.0,49.0,0.04,0.39,0.43,0.39,2.49,0.59,0.24,0.46,1.0,1.0,73.0,74.0,72.0,75.0,1.0,0.0,1.8,3.66,12.416666666666666,12.166666666666666,2.07,2.67,0.63,0.55,0.61,0.38
0,1,0,24.0,34.0,10.0,9.0,0.0,0.0,37.0,34.0,49.0,18.0,0.35,0.55,0.47,0.53,0.61,2.32,0.5,0.4,1.1,2.7,70.0,70.0,72.0,74.0,0.0,0.0,3.05,3.54,11.433333333333334,6.866666666666667,3.44,3.19,0.54,0.51,0.6,0.55
0,1,0,8.0,7.0,5.0,8.0,0.0,0.0,29.0,34.0,49.0,34.0,0.16,0.0,0.52,0.42,1.27,0.71,0.33,0.4,1.0,0.4,64.0,66.0,65.0,64.0,0.0,0.0,3.35,4.48,10.466666666666669,12.066666666666666,2.62,5.66,0.42,0.57,0.34,0.68
0,1,0,33.0,9.0,18.0,5.0,1.0,2.0,37.0,42.0,49.0,49.0,0.45,0.2,0.44,0.53,0.06,0.79,0.14,0.22,0.1,0.4,74.0,71.0,75.0,77.0,1.0,1.0,3.28,2.27,9.633333333333333,8.6,3.63,3.76,0.52,0.46,0.82,0.27
0,1,1,17.0,8.0,5.0,5.0,2.0,0.0,34.0,36.0,66.0,49.0,0.0,0.14,0.41,0.31,4.2,1.14,0.45,0.15,0.3,0.0,67.0,67.0,70.0,70.0,0.0,0.0,3.91,2.63,15.0,15.0,2.97,5.11,0.68,0.58,0.66,0.62
0,1,1,13.0,13.0,6.0,7.0,0.0,0.0,41.0,34.0,48.0,0.0,0.0,0.4,0.54,0.39,1.15,1.46,0.22,0.39,0.9,0.0,73.0,72.0,72.0,74.0,1.0,0.0,3.56,3.32,10.4,10.283333333333331,2.94,3.44,0.45,0.61,0.34,0.83
0,1,1,14.0,8.0,6.0,2.0,0.0,0.0,37.0,39.0,11.0,18.0,0.0,2.0,0.59,0.5,1.36,1.0,0.28,1.0,0.0,0.0,72.0,72.0,71.0,77.0,0.0,0.0,3.99,5.4,8.833333333333334,5.0,3.19,1.8,0.55,0.59,0.82,0.71
0,1,0,13.0,12.0,4.0,5.0,0.0,0.0,37.0,36.0,11.0,87.0,0.52,0.31,0.42,0.34,1.05,1.23,0.54,0.8,0.0,0.3,70.0,70.0,71.0,72.0,0.0,0.0,4.78,3.68,8.583333333333334,8.15,3.59,5.64,0.65,0.5,0.78,0.83
0,1,1,22.0,22.0,13.0,6.0,0.0,0.0,38.0,35.0,49.0,51.0,0.16,1.73,0.45,0.49,1.05,0.67,0.3,0.55,1.3,0.1,72.0,69.0,76.0,74.0,1.0,1.0,4.57,5.32,11.583333333333334,8.033333333333333,3.77,4.66,0.52,0.54,0.41,0.66
0,1,0,22.0,33.0,6.0,9.0,0.0,0.0,39.0,44.0,49.0,18.0,1.66,0.33,0.47,0.49,2.43,2.11,0.57,0.33,0.6,0.9,74.0,74.0,78.0,76.0,0.0,0.0,3.25,3.73,6.166666666666667,10.333333333333334,1.83,4.43,0.6,0.51,0.77,0.6
0,1,1,19.0,36.0,9.0,17.0,0.0,0.0,39.0,40.0,49.0,49.0,0.38,0.81,0.41,0.46,2.53,1.16,0.48,0.33,0.9,1.2,69.0,73.0,71.0,73.0,1.0,0.0,3.8,4.41,12.483333333333333,9.666666666666666,2.17,4.48,0.62,0.53,0.63,0.73
0,1,1,13.0,14.0,7.0,8.0,1.0,0.0,39.0,32.0,7.0,49.0,0.93,0.72,0.41,0.47,0.23,0.81,1.0,0.4,0.2,0.2,75.0,70.0,77.0,71.0,0.0,0.0,4.45,4.32,9.183333333333334,11.133333333333333,5.07,5.16,0.51,0.52,0.73,0.78
0,1,0,33.0,11.0,15.0,8.0,1.0,0.0,39.0,35.0,49.0,49.0,0.58,0.0,0.49,0.48,1.16,2.8,0.42,0.5,0.2,0.0,74.0,72.0,75.0,72.0,0.0,0.0,5.1,4.98,10.133333333333333,5.966666666666667,3.65,6.91,0.6,0.47,0.65,0.66
0,1,0,16.0,6.0,9.0,6.0,0.0,0.0,35.0,37.0,49.0,49.0,0.0,0.0,0.52,0.33,0.9,0.75,0.27,0.25,0.7,0.2,67.0,66.0,67.0,65.0,0.0,0.0,4.14,2.6,14.766666666666667,15.0,3.29,3.07,0.6,0.58,0.63,0.53
0,1,1,11.0,10.0,12.0,10.0,1.0,0.0,38.0,36.0,13.0,49.0,0.0,0.0,0.43,0.39,1.12,0.39,0.28,0.31,0.2,0.5,64.0,67.0,63.0,67.0,0.0,0.0,2.97,4.29,12.616666666666667,12.683333333333334,3.1,4.0,0.58,0.55,0.52,0.39
0,1,1,29.0,18.0,12.0,6.0,0.0,0.0,36.0,37.0,49.0,49.0,0.07,0.54,0.46,0.46,2.17,0.27,0.4,0.42,0.3,0.1,75.0,71.0,80.0,72.0,0.0,0.0,3.47,3.53,12.733333333333333,11.2,2.42,2.74,0.52,0.63,0.54,0.79
0,1,0,17.0,19.0,4.0,10.0,0.0,0.0,35.0,38.0,49.0,49.0,0.05,0.62,0.38,0.49,3.79,1.48,0.44,0.41,0.2,0.3,71.0,71.0,72.0,76.0,0.0,0.0,3.88,4.09,17.083333333333332,12.833333333333334,2.98,3.94,0.55,0.57,0.67,0.69
0,1,0,16.0,21.0,4.0,14.0,0.0,0.0,31.0,35.0,47.0,49.0,0.24,0.22,0.46,0.5,0.73,0.56,0.28,0.68,0.7,0.7,71.0,70.0,71.0,73.0,0.0,1.0,4.63,4.16,13.266666666666667,11.916666666666666,4.07,2.93,0.51,0.63,0.59,0.64
0,1,0,17.0,14.0,9.0,7.0,0.0,0.0,37.0,39.0,49.0,18.0,0.38,0.39,0.46,0.44,3.89,0.59,0.4,0.3,1.1,0.8,66.0,67.0,66.0,73.0,0.0,0.0,4.42,2.04,11.583333333333334,8.466666666666667,3.07,3.14,0.59,0.53,0.82,0.36
0,1,0,28.0,24.0,9.0,13.0,0.0,0.0,42.0,37.0,18.0,49.0,0.23,0.07,0.4,0.44,2.1,0.27,0.27,0.19,1.1,0.5,73.0,74.0,78.0,75.0,0.0,0.0,2.13,3.57,12.566666666666666,11.8,2.99,2.96,0.52,0.56,0.3,0.57
0,1,0,30.0,25.0,7.0,7.0,0.0,0.0,37.0,39.0,50.0,49.0,0.8,0.71,0.41,0.35,0.48,0.62,0.3,0.28,0.0,0.6,72.0,72.0,73.0,75.0,0.0,1.0,4.9,2.96,11.016666666666667,11.283333333333331,4.67,2.91,0.61,0.55,0.6,0.66
0,1,0,22.0,14.0,12.0,9.0,0.0,0.0,39.0,36.0,49.0,49.0,0.17,0.63,0.37,0.49,1.89,2.95,0.25,0.42,0.4,0.0,71.0,70.0,75.0,74.0,0.0,0.0,4.63,2.32,12.85,11.866666666666667,3.68,2.42,0.6,0.5,0.69,0.76
0,1,1,10.0,24.0,4.0,8.0,0.0,0.0,33.0,38.0,100.0,17.0,0.0,0.07,0.36,0.48,3.29,1.39,0.28,0.33,0.0,0.1,75.0,75.0,77.0,78.0,0.0,0.0,1.58,3.55,10.016666666666667,12.033333333333331,2.54,3.35,0.56,0.55,1.0,0.79
0,1,0,29.0,36.0,13.0,11.0,0.0,2.0,40.0,45.0,49.0,64.0,0.38,0.21,0.5,0.44,1.09,3.63,0.52,0.48,0.4,1.1,68.0,67.0,70.0,69.0,0.0,0.0,4.7,2.04,11.566666666666666,10.033333333333331,3.84,2.01,0.59,0.5,0.61,0.63
0,1,1,16.0,9.0,12.0,4.0,0.0,0.0,34.0,35.0,49.0,49.0,0.28,0.0,0.45,0.39,0.09,0.23,0.5,0.5,0.0,0.2,76.0,76.0,78.0,80.0,0.0,0.0,6.04,3.35,10.683333333333334,9.3,6.65,4.82,0.52,0.49,0.74,0.42
0,1,1,30.0,19.0,16.0,7.0,0.0,1.0,41.0,41.0,49.0,49.0,0.61,0.58,0.47,0.48,0.65,1.06,0.64,0.4,0.0,0.4,71.0,69.0,74.0,74.0,1.0,0.0,3.85,2.36,11.266666666666667,12.566666666666666,4.67,2.76,0.59,0.54,0.65,0.87
0,1,1,26.0,31.0,19.0,15.0,0.0,0.0,43.0,38.0,49.0,49.0,0.6,0.98,0.55,0.39,1.68,2.04,0.46,0.47,1.3,0.4,72.0,69.0,75.0,71.0,0.0,0.0,3.76,2.47,9.216666666666669,8.05,2.92,2.83,0.55,0.6,0.63,0.86
0,1,1,11.0,17.0,7.0,6.0,0.0,0.0,42.0,34.0,49.0,47.0,0.72,0.5,0.41,0.4,1.01,3.16,0.63,0.55,0.6,0.2,68.0,68.0,70.0,68.0,0.0,0.0,4.07,3.16,8.633333333333333,10.033333333333331,3.16,2.09,0.68,0.66,0.68,0.69
0,1,0,10.0,3.0,8.0,2.0,0.0,0.0,34.0,44.0,49.0,54.0,0.71,0.35,0.39,0.26,0.28,2.84,0.22,0.25,0.4,0.0,65.0,63.0,68.0,65.0,0.0,0.0,2.88,1.58,11.816666666666666,10.583333333333334,3.65,1.89,0.58,0.61,0.72,0.84
0,1,0,30.0,27.0,9.0,16.0,0.0,0.0,31.0,43.0,100.0,49.0,0.6,0.23,0.55,0.48,2.29,1.96,0.38,0.47,1.4,1.0,75.0,73.0,77.0,77.0,0.0,0.0,4.38,3.31,6.933333333333334,9.633333333333333,2.47,3.71,0.44,0.42,0.53,0.59
0,1,1,20.0,35.0,16.0,17.0,0.0,0.0,39.0,39.0,81.0,49.0,0.3,0.43,0.4,0.47,0.74,1.38,0.35,0.59,0.0,0.3,68.0,71.0,69.0,74.0,0.0,0.0,3.68,4.05,11.65,13.583333333333334,4.09,3.05,0.62,0.64,0.75,0.72
0,1,0,15.0,20.0,9.0,5.0,0.0,0.0,43.0,43.0,49.0,17.0,0.24,0.0,0.65,0.36,2.62,0.0,0.42,0.0,0.0,0.0,77.0,73.0,76.0,75.0,0.0,0.0,3.91,4.0,6.283333333333333,5.833333333333333,3.02,7.65,0.45,0.51,0.78,0.0
0,1,0,23.0,14.0,10.0,4.0,0.0,0.0,39.0,37.0,18.0,47.0,0.0,0.0,0.29,0.52,5.15,3.49,0.42,0.25,0.6,1.4,64.0,62.0,65.0,64.0,1.0,0.0,1.83,3.31,11.416666666666666,5.366666666666666,3.04,2.33,0.55,0.65,0.47,0.71
0,1,1,15.0,23.0,6.0,4.0,0.0,1.0,42.0,35.0,49.0,14.0,0.12,0.05,0.4,0.52,0.9,2.56,0.3,0.63,0.1,0.4,68.0,65.0,69.0,66.0,1.0,1.0,3.21,3.28,16.7,17.95,2.79,2.11,0.56,0.62,0.78,0.71
0,1,0,14.0,4.0,10.0,5.0,0.0,0.0,39.0,32.0,49.0,49.0,0.0,0.0,0.37,0.43,1.08,2.0,0.28,0.57,0.8,0.6,64.0,64.0,65.0,65.0,0.0,0.0,3.84,3.89,11.083333333333334,11.766666666666667,5.19,4.75,0.48,0.53,0.75,0.61
0,1,1,13.0,24.0,7.0,16.0,0.0,1.0,43.0,39.0,49.0,49.0,0.23,0.88,0.47,0.29,1.74,0.34,0.31,0.33,0.1,0.1,66.0,67.0,66.0,69.0,0.0,0.0,3.94,3.4,12.933333333333334,9.633333333333333,3.5,3.76,0.52,0.68,0.61,0.86
0,1,0,20.0,24.0,4.0,10.0,0.0,1.0,36.0,39.0,69.0,71.0,0.48,0.3,0.52,0.47,2.82,1.66,0.45,0.35,0.1,0.1,72.0,75.0,76.0,74.0,3.0,1.0,4.36,1.74,17.45,11.016666666666667,2.74,2.41,0.54,0.58,0.89,0.72
0,1,1,13.0,20.0,3.0,5.0,0.0,0.0,37.0,31.0,49.0,49.0,0.32,0.39,0.4,0.33,2.26,1.31,0.41,0.31,0.3,1.7,69.0,70.0,71.0,71.0,0.0,0.0,2.9,2.95,11.633333333333333,12.733333333333333,4.38,3.02,0.56,0.51,0.8,0.47
0,1,0,10.0,9.0,5.0,3.0,0.0,0.0,30.0,41.0,100.0,60.0,0.0,0.0,0.43,0.42,3.09,0.0,0.36,0.0,1.0,0.0,74.0,74.0,74.0,74.0,0.0,3.0,1.81,1.44,12.133333333333333,4.633333333333333,2.22,3.81,0.47,0.55,0.5,0.75
0,1,1,17.0,31.0,4.0,9.0,0.0,0.0,33.0,33.0,49.0,18.0,1.09,0.96,0.42,0.4,1.09,0.56,0.66,0.58,1.4,0.6,69.0,63.0,70.0,67.0,0.0,0.0,2.69,5.36,8.283333333333333,11.766666666666667,2.76,4.27,0.57,0.56,0.52,0.67
0,1,0,26.0,12.0,10.0,7.0,0.0,2.0,39.0,31.0,49.0,49.0,0.17,0.5,0.45,0.45,0.39,1.09,0.35,0.37,0.9,0.3,71.0,69.0,76.0,71.0,0.0,0.0,4.94,4.52,11.65,11.65,4.41,4.76,0.55,0.55,0.67,0.69
0,1,0,21.0,13.0,13.0,4.0,0.0,0.0,43.0,35.0,49.0,49.0,0.48,0.73,0.5,0.52,1.45,1.09,0.34,0.33,0.8,0.4,72.0,75.0,74.0,79.0,0.0,0.0,2.93,2.08,9.033333333333331,8.25,2.9,2.47,0.57,0.34,0.59,0.33
0,1,1,60.0,19.0,17.0,8.0,1.0,1.0,46.0,41.0,71.0,17.0,0.26,0.28,0.48,0.57,1.82,0.56,0.46,0.26,1.9,0.1,74.0,72.0,80.0,74.0,0.0,1.0,3.29,3.09,6.8,11.916666666666666,3.8,3.29,0.44,0.47,0.37,0.68
0,1,1,12.0,33.0,6.0,18.0,0.0,1.0,37.0,37.0,49.0,49.0,0.0,0.45,0.45,0.44,1.31,0.06,0.2,0.14,1.0,0.1,73.0,74.0,73.0,75.0,0.0,1.0,3.71,3.28,6.55,9.633333333333333,5.72,3.63,0.55,0.52,0.75,0.82
0,1,0,14.0,13.0,6.0,6.0,0.0,1.0,40.0,33.0,49.0,49.0,0.36,0.0,0.47,0.25,1.88,2.82,0.56,0.3,0.2,0.0,69.0,70.0,69.0,73.0,0.0,0.0,4.32,1.41,12.866666666666667,10.633333333333333,3.66,2.8,0.55,0.51,0.67,0.0
0,1,0,28.0,10.0,11.0,4.0,1.0,0.0,39.0,37.0,18.0,49.0,0.0,0.0,0.37,0.5,2.86,3.32,0.32,0.6,1.9,1.3,66.0,67.0,67.0,69.0,0.0,1.0,1.59,3.13,9.916666666666666,11.3,1.77,3.73,0.5,0.55,0.24,0.71
0,1,1,20.0,23.0,9.0,5.0,0.0,0.0,37.0,35.0,49.0,18.0,0.06,0.63,0.45,0.51,2.02,2.73,0.31,0.54,1.3,0.7,66.0,68.0,65.0,69.0,0.0,0.0,2.62,4.55,12.716666666666669,10.733333333333333,2.98,2.62,0.51,0.57,0.55,0.82
0,1,0,22.0,34.0,3.0,11.0,0.0,0.0,44.0,48.0,49.0,18.0,0.26,0.86,0.52,0.61,1.83,0.5,0.44,0.77,0.4,0.8,71.0,74.0,72.0,77.0,0.0,1.0,4.25,3.05,12.45,10.25,2.92,2.05,0.54,0.6,0.8,0.69
0,1,0,31.0,23.0,8.0,11.0,0.0,1.0,37.0,42.0,18.0,49.0,0.41,0.09,0.46,0.4,0.49,2.29,0.54,0.31,0.1,0.3,67.0,66.0,70.0,68.0,0.0,0.0,3.57,3.77,14.2,15.9,3.74,2.82,0.6,0.65,0.91,0.65
0,1,0,14.0,18.0,3.0,7.0,0.0,1.0,41.0,41.0,49.0,49.0,1.28,0.66,0.57,0.41,5.13,1.21,0.45,0.68,0.4,0.2,73.0,78.0,77.0,79.0,0.0,0.0,6.37,2.93,6.883333333333333,8.033333333333333,2.33,4.31,0.57,0.42,0.85,0.75
0,1,1,18.0,18.0,8.0,9.0,0.0,0.0,40.0,32.0,49.0,49.0,0.44,0.45,0.45,0.41,3.83,0.96,0.46,0.3,0.3,0.1,69.0,69.0,69.0,71.0,1.0,1.0,3.49,3.55,11.75,13.55,3.99,3.23,0.53,0.58,0.63,0.59
0,1,0,18.0,28.0,5.0,10.0,0.0,0.0,37.0,41.0,49.0,18.0,0.61,0.15,0.41,0.42,1.56,1.65,0.3,0.39,0.8,0.2,66.0,65.0,67.0,66.0,0.0,0.0,5.09,3.22,12.266666666666667,12.533333333333331,3.47,2.5,0.62,0.66,0.77,0.78
0,1,1,31.0,28.0,13.0,16.0,0.0,0.0,42.0,39.0,49.0,49.0,0.25,0.21,0.37,0.39,1.51,2.39,0.24,0.45,0.8,2.0,70.0,70.0,72.0,71.0,1.0,0.0,2.69,2.84,11.9,7.883333333333333,3.02,5.39,0.56,0.54,0.46,0.54
0,1,0,16.0,18.0,5.0,5.0,0.0,0.0,36.0,35.0,17.0,18.0,0.05,0.08,0.48,0.41,0.27,3.03,0.62,0.42,0.1,0.7,66.0,64.0,65.0,63.0,0.0,0.0,6.28,3.31,18.616666666666667,14.833333333333334,3.25,4.57,0.62,0.57,0.8,0.58
0,1,0,13.0,14.0,7.0,5.0,0.0,0.0,35.0,33.0,49.0,49.0,0.35,1.66,0.43,0.39,2.55,0.0,0.36,0.0,0.0,0.1,73.0,73.0,74.0,76.0,0.0,1.0,4.3,3.84,12.966666666666669,7.833333333333333,5.1,4.18,0.5,0.5,1.0,0.58
0,1,0,11.0,3.0,0.0,5.0,0.0,0.0,33.0,32.0,49.0,49.0,0.0,0.0,0.63,0.44,6.2,1.53,0.61,0.38,0.9,1.8,65.0,63.0,66.0,64.0,1.0,3.0,4.27,3.55,9.333333333333334,8.183333333333334,1.38,3.2,0.51,0.51,1.0,0.28
0,1,1,20.0,18.0,16.0,4.0,0.0,0.0,39.0,37.0,81.0,49.0,0.3,0.0,0.4,0.59,0.74,2.08,0.35,0.51,0.0,0.3,68.0,70.0,69.0,72.0,0.0,0.0,3.68,4.26,11.65,14.45,4.09,2.54,0.62,0.56,0.75,0.82
0,1,0,14.0,21.0,4.0,7.0,1.0,1.0,32.0,39.0,7.0,18.0,1.16,0.0,0.53,0.4,0.29,3.83,0.2,0.42,0.0,1.5,70.0,67.0,70.0,70.0,0.0,0.0,4.74,2.0,7.383333333333334,9.133333333333333,4.91,2.31,0.54,0.62,0.5,0.62
0,1,0,13.0,12.0,5.0,3.0,0.0,0.0,34.0,37.0,18.0,49.0,0.3,0.0,0.41,0.49,0.45,0.85,0.6,0.18,0.7,2.1,68.0,71.0,69.0,70.0,1.0,1.0,3.61,2.2,10.1,7.083333333333333,4.51,3.0,0.54,0.54,0.64,0.1
0,1,0,13.0,37.0,8.0,19.0,0.0,0.0,38.0,35.0,18.0,49.0,0.19,0.43,0.42,0.48,2.69,0.49,0.53,0.26,0.5,0.6,73.0,76.0,78.0,76.0,1.0,0.0,1.9,3.21,10.416666666666666,9.95,2.44,4.47,0.53,0.46,0.84,0.48
0,1,1,19.0,18.0,7.0,8.0,0.0,0.0,29.0,31.0,34.0,49.0,0.35,0.07,0.45,0.42,1.59,3.18,0.4,0.43,0.6,0.8,71.0,69.0,73.0,77.0,0.0,0.0,3.3,3.88,11.383333333333333,11.433333333333334,2.56,3.6,0.6,0.5,0.62,0.75
0,1,1,32.0,29.0,15.0,6.0,0.0,0.0,39.0,40.0,18.0,49.0,0.18,0.47,0.47,0.41,2.01,2.92,0.35,0.36,0.6,0.5,68.0,69.0,70.0,69.0,1.0,0.0,3.52,4.32,14.9,9.883333333333333,3.19,4.39,0.6,0.55,0.56,0.92
0,1,0,16.0,11.0,5.0,5.0,0.0,0.0,35.0,38.0,51.0,11.0,0.48,0.0,0.34,0.34,0.96,0.64,0.66,0.15,0.7,0.4,70.0,70.0,73.0,73.0,0.0,0.0,2.68,2.35,7.833333333333333,10.083333333333334,3.78,3.27,0.54,0.47,0.64,0.5
0,1,0,18.0,16.0,10.0,3.0,1.0,0.0,35.0,44.0,18.0,49.0,0.1,0.0,0.45,0.64,0.93,2.2,0.47,0.33,0.7,1.6,68.0,68.0,73.0,72.0,0.0,0.0,2.37,0.88,12.05,6.833333333333333,2.66,1.14,0.64,0.46,0.41,0.5
0,1,0,22.0,13.0,6.0,3.0,0.0,0.0,37.0,33.0,18.0,17.0,0.24,0.0,0.48,0.35,1.95,1.01,0.35,0.25,0.5,0.0,70.0,68.0,71.0,71.0,0.0,0.0,3.36,2.06,12.1,9.866666666666667,3.34,3.88,0.54,0.57,0.47,0.66
0,1,0,8.0,13.0,6.0,5.0,0.0,0.0,37.0,41.0,47.0,18.0,0.23,0.0,0.37,0.4,0.7,1.97,0.5,0.27,0.2,0.8,68.0,67.0,69.0,65.0,0.0,0.0,2.07,3.76,10.783333333333331,12.683333333333334,1.93,2.89,0.63,0.59,0.46,0.25
0,1,1,19.0,17.0,4.0,7.0,0.0,1.0,34.0,40.0,11.0,49.0,0.08,0.51,0.42,0.46,1.77,0.26,0.47,0.41,0.4,0.0,72.0,72.0,76.0,75.0,0.0,0.0,3.75,4.11,13.7,14.616666666666667,2.8,3.03,0.62,0.54,0.88,0.65
0,1,0,36.0,23.0,17.0,11.0,0.0,0.0,40.0,43.0,49.0,11.0,0.81,0.56,0.46,0.48,1.16,0.68,0.33,0.2,1.2,0.2,73.0,71.0,73.0,75.0,0.0,0.0,4.41,2.81,9.666666666666666,10.133333333333333,4.48,3.21,0.53,0.48,0.73,0.43
0,1,0,12.0,17.0,2.0,9.0,0.0,0.0,42.0,40.0,11.0,49.0,0.92,0.81,0.52,0.48,0.92,0.0,0.33,0.0,0.0,0.5,71.0,73.0,72.0,74.0,0.0,0.0,5.99,5.46,5.45,7.95,5.38,6.77,0.5,0.45,1.0,0.3
0,1,1,8.0,16.0,6.0,8.0,0.0,0.0,40.0,38.0,11.0,81.0,0.15,0.26,0.37,0.51,0.77,1.57,0.45,0.54,0.3,0.3,67.0,66.0,68.0,65.0,0.0,0.0,4.51,6.93,16.283333333333335,10.75,5.4,4.72,0.58,0.51,0.66,0.59
0,1,0,12.0,20.0,4.0,6.0,0.0,1.0,38.0,38.0,11.0,18.0,0.23,0.0,0.39,0.48,2.33,1.76,0.4,0.37,0.0,0.4,71.0,69.0,71.0,72.0,0.0,0.0,2.5,2.39,10.733333333333333,12.75,2.94,2.08,0.52,0.63,0.23,0.65
0,1,0,15.0,17.0,9.0,9.0,0.0,1.0,36.0,30.0,85.0,38.0,0.0,0.28,0.51,0.43,4.15,4.75,0.39,0.58,1.7,0.0,75.0,73.0,77.0,75.0,0.0,1.0,3.86,4.63,4.733333333333333,7.166666666666667,3.06,3.29,0.57,0.48,0.76,0.77
0,1,1,14.0,24.0,5.0,6.0,0.0,0.0,37.0,34.0,49.0,17.0,0.0,0.14,0.49,0.42,2.28,1.33,0.5,0.39,2.5,0.1,76.0,73.0,76.0,77.0,3.0,1.0,2.07,2.98,7.9,12.65,1.6,2.23,0.46,0.57,0.33,0.82
0,1,1,10.0,18.0,5.0,7.0,0.0,0.0,38.0,36.0,49.0,49.0,0.23,0.0,0.35,0.41,1.6,0.85,0.58,0.21,0.2,1.9,67.0,66.0,69.0,65.0,0.0,0.0,3.45,3.36,13.1,8.85,3.18,5.37,0.61,0.67,0.78,0.7
0,1,0,16.0,33.0,3.0,18.0,0.0,1.0,35.0,37.0,11.0,49.0,0.0,0.45,0.42,0.44,1.27,0.06,0.28,0.14,0.0,0.1,73.0,74.0,75.0,75.0,0.0,1.0,4.19,3.28,13.983333333333333,9.633333333333333,2.39,3.63,0.53,0.52,0.59,0.82
0,1,0,15.0,9.0,6.0,3.0,0.0,0.0,38.0,33.0,71.0,49.0,0.26,0.28,0.42,0.31,2.51,0.83,0.36,0.37,0.3,0.6,64.0,65.0,65.0,66.0,0.0,0.0,2.85,1.51,16.216666666666665,13.616666666666667,3.09,5.07,0.52,0.52,0.65,0.38
0,1,1,16.0,30.0,6.0,9.0,0.0,0.0,39.0,44.0,49.0,81.0,0.91,0.4,0.49,0.38,0.7,1.05,0.29,0.43,1.0,0.3,75.0,73.0,77.0,75.0,1.0,0.0,4.1,4.33,7.75,11.616666666666667,2.68,2.71,0.53,0.65,0.65,0.63
0,1,0,24.0,35.0,4.0,11.0,0.0,0.0,38.0,44.0,49.0,49.0,0.05,0.36,0.33,0.4,2.82,1.54,0.42,0.3,0.1,0.8,68.0,66.0,68.0,67.0,0.0,0.0,3.91,2.65,16.85,12.333333333333334,2.61,2.59,0.7,0.64,0.83,0.58
0,1,0,25.0,20.0,7.0,8.0,0.0,0.0,32.0,41.0,49.0,49.0,0.34,0.19,0.47,0.47,0.27,1.84,0.53,0.33,0.3,0.9,71.0,68.0,69.0,71.0,0.0,0.0,7.17,3.13,15.933333333333334,10.283333333333331,4.75,2.87,0.59,0.57,0.84,0.46
